product,comment,aspect_tag,sentiment_tag
áo baby tee thun nữ cotton tay ngắn thêu họa tiết màu sắc tương phản thời trang mùa hè ma,"['đúng', 'với', 'mô', 'tả', 'xấu', 'màu', 'sắc', 'sai', 'chất', 'liệu', 'tệ', 'quá', 'tệ', 'đặt', 'trơn', 'sọc', 'shop', 'giao', 'trơn', 'chuẩn', 'bị', 'hàng', 'cả', 'tuần', 'chưa', 'gửi', 'đi', 'báo', 'shop', 'giao', 'nhầm', 'thì', 'chỉ', 'trả', 'lời', 'qua', 'loa', 'bảo', 'không', 'thích', 'thì', 'trả', 'hàng', 'áo', 'mua', 'không', 'trả', 'hàng', 'thì', 'nhận', 'lại', 'được', 'không', 'rồi', 'còn', 'tốn', 'thêm', 'ship', 'nhầm', 'nhưng', 'shop', 'cũng', 'biết', 'lựa', 'cái', 'áo', 'nhiều', 'tiền', 'để', 'nhầm', 'lắm', 'tóm', 'lại', 'là', 'không', 'nên', 'mua']","[0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '2', '2', -1, '2', '2', -1, '2', '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo baby tee thun nữ cotton tay ngắn thêu họa tiết màu sắc tương phản thời trang mùa hè ma,"['mình', 'đặt', 'áo', 'size', 'XL', 'mà', 'giao', 'size', 'kém', 'quá', 'hết', 'hàng', 'thì', 'bảo', 'lại', 'ship', 'size', 'nhỏ']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['màu', 'sắc', 'ok', 'đúng', 'với', 'mô', 'tả', 'ok', 'chất', 'liệu', 'ok', 'áo', 'mát', 'lắm', 'mọi', 'người', 'ơi', 'đẹp', 'kí', 'mang', 'size', 'vừa', 'áo', 'này', 'ra', 'chợ', 'là', 'không', 'mua', 'đây', 'quá', 'lời', 'luôn']","[1, 2, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1', '1', -1, -1, -1, '1', '1', -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['áo', 'đẹp', 'mình', 'chưa', 'mặc', 'thử', 'nên', 'không', 'biết', 'độ', 'dày', 'mỏng', 'như', 'thế', 'nào', 'shop', 'giao', 'hàng', 'nhanh', 'đặt', 'nhầm', 'sỉze', 'inbox', 'shop', 'là', 'shop', 'chiều', 'ngay', 'hehe', 'sẽ', 'mua', 'nữa']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['chất', 'liệu', 'thun', 'giấy', 'màu', 'sắc', 'nhiều', 'màu', 'đúng', 'với', 'mô', 'tả', 'đúng', 'không', 'mà', 'thấy', 'cũng', 'ôn', 'ápmn', 'nên', 'mua', 'mỏng', 'mát', 'vừa', 'gồm', 'nói', 'chung', 'là', 'hài', 'lòng']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0', '0', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['chất', 'liệu', 'thun', 'xước', 'màu', 'sắc', 'trắng', 'đúng', 'với', 'mô', 'tả', 'đúng', 'vải', 'áo', 'không', 'quá', 'dày', 'cũng', 'không', 'mỏng', 'áo', 'trắng', 'mặc', 'không', 'sợ', 'bị', 'lộ', 'mặc', 'mát', 'lắm', 'nha', 'không', 'có', 'bị', 'nóng', 'mà', 'shop', 'giao', 'hàng', 'lẹ', 'hú', 'hồn', 'luôn', 'trưa', 'hôm', 'qua', 'đặt', 'sáng', 'nay', 'có', 'rồi', 'điểm']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['chất', 'rất', 'ok', 'nha', 'mình', 'mua', 'để', 'đi', 'tập', 'mà', 'mặc', 'đi', 'chơi', 'cũng', 'rất', 'ok', 'màu', 'kaki', 'này', 'cũng', 'xinh', 'lắm', 'chất', 'lượng', 'tuyệt', 'zời']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['chất', 'liệu', 'thun', 'màu', 'sắc', 'xám', 'đúng', 'với', 'mô', 'tả', 'đúng', 'áo', 'chất', 'đẹp', 'mát', 'mịn', 'không', 'có', 'gì', 'để', 'chê', 'mua', 'mấy', 'cái', 'mặc', 'đi', 'làm', 'đi', 'học', 'ok', 'lắm', 'nha', 'mọi', 'người', 'sẽ', 'ủng', 'hộ', 'shop', 'tiếp']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['áo', 'siêu', 'đẹp', 'vải', 'mát', 'đúng', 'kiểu', 'mình', 'thích', 'nhưng', 'mà', 'muốn', 'noá', 'dài', 'hơi', 'xíu', 'nữa', 'nà', 'quá', 'oke', 'chắc', 'phải', 'mua', 'thêm', 'cái', 'nữa', 'quớ', 'basic', 'nhưng', 'mà', 'đẹp', 'lắm', 'nha', 'mn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['đúng', 'với', 'mô', 'tả', 'đúng', 'với', 'mô', 'tả', 'màu', 'sắc', 'nhiều', 'màu', 'chất', 'liệu', 'thun', 'đã', 'mua', 'nhiều', 'lần', 'rộng', 'rãi', 'mặc', 'mát', 'phù', 'hợp', 'mùa', 'hè', 'nên', 'mua', 'nha', 'mọi', 'người', 'giá', 'rẻ', 'nữa']","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['áo', 'đẹp', 'vải', 'chuẩn', 'mình', 'sợ', 'không', 'ổn', 'nên', 'mua', 'thử', 'thôi', 'ai', 'dè', 'rất', 'hài', 'lòng', 'mình', 'cao', 'nặng', 'không', 'áo', 'size', 'XL', 'thoải', 'mái', 'nghen']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['chất', 'liệu', 'k', 'màu', 'sắc', 'vđúng', 'với', 'mô', 'tả', 'đúng', 'áo', 'đẹp', 'dáng', 'áo', 'rộng', 'rãi', 'thoải', 'mái', 'màu', 'không', 'bị', 'vàng', 'chói', 'mình', 'nặng', 'không', 'mặc', 'ok', 'nha', 'vote', 'mọi', 'người', 'nên', 'mua']","[1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['0', '0', -1, -1, -1, -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['áo', 'đẹp', 'lắm', 'mặc', 'mát', 'mẻ', 'mình', 'đã', 'mua', 'nhiều', 'lần', 'rồi', 'màu', 'đúng', 'như', 'mô', 'tả', 'mọi', 'người', 'vào', 'mua', 'sắm', 'tại', 'shop', 'này', 'nha', 'mình', 'sẽ', 'ủng', 'hộ', 'shop', 'vào', 'những', 'đơn', 'hàng', 'sau']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['sản', 'phẩm', 'giống', 'mô', 'tả', 'đường', 'may', 'khá', 'đẹp', 'cẩn', 'thận', 'chất', 'giấy', 'xược', 'nhưng', 'không', 'mỏng', 'quá', 'đâu', 'mặc', 'khá', 'đẹp', 'thoải', 'mái', 'lần', 'sau', 'sẽ', 'ủng', 'hộ', 'shop', 'dài', 'dài']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['chất', 'liệu', 'không', 'quá', 'mỏng', 'cũng', 'không', 'quá', 'dày', 'màu', 'sắc', 'trắng', 'đúng', 'với', 'mô', 'tả', 'yes', 'áo', 'cũng', 'xinh', 'với', 'giá', 'tiền', 'nv', 'thì', 'cũng', 'ổn', 'áp', 'rồi', 'hị', 'hị', 'mọi', 'người', 'nên', 'chọn', 'size', 'mặc', 'cho', 'thoải', 'mái', 'nhee']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['đúng', 'với', 'mô', 'tả', 'đúng', 'oi', 'chất', 'liệu', 'hơi', 'mỏng', 'nhưng', 'không', 'lộ', 'liểu', 'màu', 'sắc', 'hồng', 'cũng', 'chinh', 'mấy', 'bà', 'đặt', 'đi', 'tui', 'làm', 'con', 'hồng', 'con', 'chắng', 'mang', 'nhìn', 'gọn', 'người', 'hơn', 'so', 'với', 'áo', 'phông', 'bình', 'thường', 'nhéeee', 'ngâm', 'nc', 'xả', 'dễ', 'bám', 'mùi', 'thơm', 'lâuuu', 'nữa']","[0, 0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '1', '1', -1, -1, '2', '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['đóng', 'gói', 'sạch', 'gọn', 'đẹp', 'giao', 'nhanh', 'giá', 'ok', 'mình', 'mua', 'nhiều', 'lần', 'rồi', 'cứ', 'mặc', 'giãn', 'hơi', 'cũ', 'là', 'quăng', 'đổi', 'mới', 'cũng', 'vừa', 'tiền', 'mặc', 'đơn', 'giản', 'cho', 'mát', 'không', 'cần', 'đồ', 'hiệu']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['mua', 'áo', 'của', 'shop', 'lần', 'hai', 'rồi', 'vải', 'dày', 'vừa', 'phải', 'mặc', 'mát', 'giá', 'rẻ', 'set', 'quần', 'có', 'quần', 'chấm', 'hoa', 'vải', 'dày', 'hơn', 'hàng', 'giao', 'khá', 'nhanh']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['chất', 'liệu', 'mềm', 'mỏng', 'mát', 'màu', 'sắc', 'tươi', 'sáng', 'đúng', 'với', 'mô', 'tả', 'sản', 'phẩm', 'giống', 'hình', 'màu', 'sắc', 'đẹp', 'tươi', 'sáng', 'mềm', 'mịn', 'mỏng', 'nhẹ', 'mát', 'lạnh', 'sẽ', 'mua', 'nữa', 'ủng', 'hộ', 'shop', 'lâu', 'dài', 'mọi', 'người', 'nên', 'thử', 'một', 'lần', 'rồi', 'cảm', 'nhận', 'chất', 'vải', 'của', 'shop']","[1, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1', '1', -1, -1, -1, '1', '1', -1, -1, -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['màu', 'sắc', 'trắng', 'đúng', 'với', 'mô', 'tả', 'đúng', 'chất', 'liệu', 'thun', 'gia', 'yvải', 'vừa', 'không', 'quá', 'mỏng', 'mặc', 'lên', 'form', 'vừa', 'vặn', 'với', 'mức', 'giá', 'này', 'rất', 'ok', 'mọi', 'người', 'nên', 'mua', 'nha', 'bao', 'đẹp']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['shop', 'giao', 'hàng', 'nhanh', 'đóng', 'gói', 'cẩn', 'thận', 'đủ', 'số', 'lượng', 'hàng', 'mình', 'không', 'cao', 'chọn', 'size', 'mặc', 'rộng', 'cho', 'thoải', 'mái', 'bạn', 'nào', 'muốn', 'ôm', 'thì', 'size', 'sẽ', 'vừa', 'ôm', 'đẹp']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['màu', 'sắc', 'màu', 'chuẩn', 'đẹp', 'đúng', 'với', 'mô', 'tả', 'đúng', 'chất', 'liệu', 'mềm', 'mại', 'mỏng', 'mát', 'dù', 'chưa', 'giặt', 'mở', 'hàng', 'ra', 'xem', 'là', 'thấy', 'ưng', 'cái', 'bụng', 'hình', 'ảnh', 'chỉ', 'mang', 'tính', 'chất', 'nhận', 'xu']","[1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1', '1', -1, -1, -1, -1, -1, '1', '1', -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['mình', 'đã', 'mua', 'lần', 'áo', 'màu', 'trắng', 'vải', 'xước', 'ít', 'co', 'dãn', 'màn', 'hình', 'tin', 'tưởng', 'và', 'ưng', 'nên', 'mua', 'lần', 'màu', 'rêu', 'và', 'đen', 'tuy', 'nhiên', 'màu', 'đen', 'là', 'vải', 'thun', 'cotton', 'mỏng', 'và', 'co', 'dãn', 'vải', 'nhão', 'màn', 'hình', 'có', 'qay', 'video', 'để', 'so', 'sánh', 'màn', 'hình', 'không', 'hài', 'lòng', 'nên', 'cho', 'sao']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['đặt', 'mẫu', 'mà', 'gửi', 'cho', 'mình', 'cùng', 'mẫu', 'cổ', 'tròn', 'cùng', 'size', 'mà', 'chiếc', 'to', 'chiếc', 'nhỏ', 'đỏ', 'cam', 'cổ', 'tim', 'mà', 'giao', 'cổ', 'tròn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['làm', 'ăn', 'lừa', 'đảo', 'ghét', 'nhất', 'mấy', 'shop', 'kiểu', 'này', 'mua', 'hai', 'cái', 'áo', 'thì', 'cố', 'tình', 'gửi', 'cái', 'loại', 'vải', 'như', 'giới', 'thiệu', 'cái', 'còn', 'lại', 'loại', 'vải', 'không', 'thể', 'chấp', 'nhận', 'như', 'cái', 'áo', 'ngàn', 'ai', 'mua', 'thì', 'cân', 'nhắc', 'chấp', 'nhận', 'được', 'thì', 'đặt', 'nhé', 'nhận', 'mà', 'bực', 'mình']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['để', 'size', 'không', 'mà', 'nhận', 'được', 'cái', 'áo', 'như', 'cho', 'người', 'không', 'nhận', 'hàng', 'xong', 'muốn', 'xỉu', 'luôn', 'chán', 'quá', 'chắc', 'cất', 'tủ', 'chứ', 'chẳng', 'biết', 'làm', 'sao', 'màk', 'mặc']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['hàng', 'này', 'không', 'như', 'quảng', 'cáo', 'giặt', 'nhẹ', 'lần', 'mà', 'đã', 'rão', 'hết', 'vải', 'nói', 'chung', 'phí', 'tiền']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
áo thun xược cổ tim cổ nữ tay ngắn form suông nhẹ basic anhstore thun giấy cổ tim nữ phong cách hàn quốc,"['giao', 'thiếu', 'hàng', 'shop', 'không', 'có', 'trách', 'nhiệm', 'đặt', 'ship', 'đã', 'tuần', 'đợi', 'shop', 'giao', 'hàng', 'bù', 'nhưng', 'shop', 'chỉ', 'hứa', 'lèo', 'mọi', 'người', 'chú', 'quay', 'video', 'khi', 'bóc', 'hàng', 'để', 'làm', 'chứng', 'dù', 'mình', 'cũng', 'đã', 'làm', 'nhưng', 'không', 'ích', 'gì', 'chất', 'vải', 'mỏng', 'dễ', 'dão', 'chắc', 'mặc', 'được', 'mùa']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
